CBSA_ID,CBSA_NAME,ACUITY_LEVEL,WEEK,SEASON,Latitude,Longitude,ACTIVITY_LEVEL
471,"Gainesville, FL",3,4/6/2024,2023-24,29.6519563,-82.324998,Minimal
513,"Grants, NM",3,4/6/2024,2023-24,35.14726,-107.8514466,Minimal
456,"Hammond, LA",2,4/6/2024,2023-24,30.5043583,-90.4611995,Minimal
690,"Hanford-Corcoran, CA",1,4/6/2024,2023-24,36.3274502,-119.6456844,Minimal
590,"Hobbs, NM",2,4/6/2024,2023-24,32.7026116,-103.1360403,Minimal
369,"Homosassa Springs, FL",1,4/6/2024,2023-24,28.8037059,-82.5761369,Minimal
136,"Houma-Thibodaux, LA",2,4/6/2024,2023-24,29.6014226,-90.7532809,Minimal
844,"Houston-The Woodlands-Sugar Land, TX",5,4/6/2024,2023-24,29.5984434,-95.6225521,Low
81,"Huntsville, AL",3,4/6/2024,2023-24,34.7303688,-86.5861037,Minimal
439,"Huntsville, TX",2,4/6/2024,2023-24,30.7235263,-95.5507771,Minimal
238,"Jacksonville, FL",3,4/6/2024,2023-24,30.3321838,-81.655651,Minimal
749,"Key West, FL",2,4/6/2024,2023-24,24.5550593,-81.7799871,Minimal
501,"Lafayette, LA",2,4/6/2024,2023-24,30.2240897,-92.0198427,Minimal
455,"Lake Charles, LA",2,4/6/2024,2023-24,30.2265949,-93.2173758,Minimal
381,"Lake City, FL",5,4/6/2024,2023-24,30.1893883,-82.6394016,Low
134,"Lake Havasu City-Kingman, AZ",2,4/6/2024,2023-24,35.2143346,-113.7632828,Minimal
330,"Lakeland-Winter Haven, FL",3,4/6/2024,2023-24,28.0222435,-81.7328567,Minimal
11,"Laredo, TX",1,4/6/2024,2023-24,27.5035613,-99.5075519,Minimal
725,"Las Cruces, NM",4,4/6/2024,2023-24,32.3199396,-106.7636538,Low
845,"Las Vegas, NM",4,4/6/2024,2023-24,35.5942137,-105.2227978,Low
241,"Longview, TX",1,4/6/2024,2023-24,32.5007037,-94.7404891,Minimal
741,"Los Alamos, NM",1,4/6/2024,2023-24,35.8800364,-106.3031138,Minimal
223,"Los Angeles-Long Beach-Anaheim, CA",5,4/6/2024,2023-24,33.8726016,-118.2848067,Low
324,"Madera, CA",2,4/6/2024,2023-24,36.9613356,-120.0607176,Minimal
423,"McAllen-Edinburg-Mission, TX",1,4/6/2024,2023-24,26.2336971,-98.1775638,Minimal
922,"Miami-Fort Lauderdale-West Palm Beach, FL",1,4/6/2024,2023-24,26.7144532,-80.0549456,Minimal
224,"Mobile, AL",5,4/6/2024,2023-24,30.6953657,-88.0398912,Low
446,"Modesto, CA",3,4/6/2024,2023-24,37.6392595,-120.9970014,Minimal
400,"Monroe, LA",4,4/6/2024,2023-24,32.5093109,-92.1193012,Low
167,"Montgomery, AL",5,4/6/2024,2023-24,32.3792233,-86.3077368,Low
353,"Morgan City, LA",1,4/6/2024,2023-24,29.6993748,-91.20677,Minimal
434,"Napa, CA",2,4/6/2024,2023-24,38.2975381,-122.286865,Minimal
824,"Naples-Immokalee-Marco Island, FL",1,4/6/2024,2023-24,25.9397412,-81.7075355,Minimal
356,"Natchez, MS-LA",2,4/6/2024,2023-24,31.5604442,-91.403171,Minimal
384,"Natchitoches, LA",1,4/6/2024,2023-24,31.7607195,-93.0862749,Minimal
505,"New Orleans-Metairie, LA",3,4/6/2024,2023-24,30.0019543,-90.1633887,Minimal
873,"Nogales, AZ",1,4/6/2024,2023-24,31.3403775,-110.9342532,Minimal
817,"North Port-Sarasota-Bradenton, FL",4,4/6/2024,2023-24,27.3959334,-82.5185837,Low
143,"Ocala, FL",1,4/6/2024,2023-24,29.1871986,-82.1400923,Minimal
402,"Okeechobee, FL",2,4/6/2024,2023-24,27.2439349,-80.8297828,Minimal
98,"Opelousas, LA",3,4/6/2024,2023-24,30.5335302,-92.081509,Minimal
903,"Orlando-Kissimmee-Sanford, FL",3,4/6/2024,2023-24,28.5828156,-81.3399414,Minimal
834,"Ozark, AL",2,4/6/2024,2023-24,31.459017,-85.640289,Minimal
316,"Palatka, FL",1,4/6/2024,2023-24,29.6485801,-81.6375819,Minimal
394,"Palm Bay-Melbourne-Titusville, FL",1,4/6/2024,2023-24,28.263933,-80.7214417,Minimal
311,"Panama City, FL",3,4/6/2024,2023-24,30.1588129,-85.6602058,Minimal
180,"Payson, AZ",4,4/6/2024,2023-24,34.2308684,-111.3251355,Low
334,"Pecos, TX",3,4/6/2024,2023-24,31.4229124,-103.4932293,Minimal
104,"Pensacola-Ferry Pass-Brent, FL",2,4/6/2024,2023-24,30.4688079,-87.2360826,Minimal
60,"Phoenix-Mesa-Scottsdale, AZ",3,4/6/2024,2023-24,33.4982289,-112.2384017,Minimal
776,"Portales, NM",2,4/6/2024,2023-24,34.1861922,-103.3343978,Minimal
742,"Port St. Lucie, FL",3,4/6/2024,2023-24,27.2730492,-80.3582261,Minimal
135,"Prescott, AZ",1,4/6/2024,2023-24,34.5400242,-112.4685025,Minimal
599,"Punta Gorda, FL",2,4/6/2024,2023-24,26.9297836,-82.0453664,Minimal
533,"Raymondville, TX",2,4/6/2024,2023-24,26.4814565,-97.783051,Minimal
343,"Rio Grande City, TX",1,4/6/2024,2023-24,26.3797874,-98.8203046,Minimal
273,"Riverside-San Bernardino-Ontario, CA",1,4/6/2024,2023-24,34.9592083,-116.419389,Minimal
872,"Roswell, NM",4,4/6/2024,2023-24,33.3942528,-104.5226958,Low
538,"Ruidoso, NM",1,4/6/2024,2023-24,33.3338601,-105.6813321,Minimal
487,"Ruston, LA",1,4/6/2024,2023-24,32.5232053,-92.637927,Minimal
55,"Sacramento--Roseville--Arden-Arcade, CA",5,4/6/2024,2023-24,38.6008071,-121.3770336,Low
123,"Safford, AZ",1,4/6/2024,2023-24,32.8339546,-109.70758,Minimal
254,"Salinas, CA",1,4/6/2024,2023-24,36.6777372,-121.6555013,Minimal
122,"San Angelo, TX",2,4/6/2024,2023-24,31.4637723,-100.4370375,Minimal
29,"San Antonio-New Braunfels, TX",1,4/6/2024,2023-24,29.4249213,-98.4930675,Minimal
230,"San Diego-Carlsbad, CA",1,4/6/2024,2023-24,33.1580933,-117.3505939,Minimal
72,"San Francisco-Oakland-Hayward, CA",7,4/6/2024,2023-24,37.6687665,-122.0809964,Moderate
109,"San Jose-Sunnyvale-Santa Clara, CA",6,4/6/2024,2023-24,37.36883,-122.0363496,Moderate
363,"Santa Cruz-Watsonville, CA",10,4/6/2024,2023-24,36.910231,-121.7568946,High
595,"Santa Fe, NM",3,4/6/2024,2023-24,35.6869752,-105.937799,Minimal
215,"Santa Maria-Santa Barbara, CA",1,4/6/2024,2023-24,34.9530337,-120.4357191,Minimal
677,"Santa Rosa, CA",5,4/6/2024,2023-24,38.440429,-122.7140548,Low
96,"Scottsboro, AL",1,4/6/2024,2023-24,34.6723069,-86.0341463,Minimal
828,"Sebastian-Vero Beach, FL",1,4/6/2024,2023-24,27.6386434,-80.3972736,Minimal
184,"Sebring, FL",1,4/6/2024,2023-24,27.495592,-81.440907,Minimal
112,"Selma, AL",1,4/6/2024,2023-24,32.4073589,-87.0211007,Minimal
639,"Sherman-Denison, TX",1,4/6/2024,2023-24,33.6704808,-96.6101496,Minimal
684,"Show Low, AZ",3,4/6/2024,2023-24,34.2542084,-110.0298327,Minimal
107,"Shreveport-Bossier City, LA",10,4/6/2024,2023-24,32.5159852,-93.7321228,High
525,"Sierra Vista-Douglas, AZ",1,4/6/2024,2023-24,31.828458,-109.949686,Minimal
80,"Silver City, NM",1,4/6/2024,2023-24,32.770075,-108.280326,Minimal
269,"Sonora, CA",3,4/6/2024,2023-24,37.9829496,-120.3821724,Minimal
445,"Stockton-Lodi, CA",4,4/6/2024,2023-24,38.1400398,-121.2689599,Low
263,"Talladega-Sylacauga, AL",3,4/6/2024,2023-24,33.1731716,-86.2516406,Minimal
191,"Tallahassee, FL",3,4/6/2024,2023-24,30.4381828,-84.2806235,Minimal
649,"Tampa-St. Petersburg-Clearwater, FL",2,4/6/2024,2023-24,28.274347,-82.3885783,Minimal
246,"Taos, NM",2,4/6/2024,2023-24,36.4072134,-105.5733788,Minimal
91,"The Villages, FL",2,4/6/2024,2023-24,28.927019,-82.0037608,Minimal
268,"Troy, AL",4,4/6/2024,2023-24,31.8087678,-85.969951,Low
512,"Tucson, AZ",1,4/6/2024,2023-24,32.2539787,-110.9741769,Minimal
30,"Tuscaloosa, AL",3,4/6/2024,2023-24,33.2098407,-87.5691735,Minimal
407,"Vallejo-Fairfield, CA",6,4/6/2024,2023-24,38.2562125,-121.9280928,Moderate
460,"Valley, AL",4,4/6/2024,2023-24,32.8187406,-85.1793852,Low
409,"Victoria, TX",1,4/6/2024,2023-24,28.8052674,-97.0035982,Minimal
642,"Waco, TX",1,4/6/2024,2023-24,31.549333,-97.1466695,Minimal
907,"Wauchula, FL",1,4/6/2024,2023-24,27.5472589,-81.8114715,Minimal
108,"Yuba City, CA",2,4/6/2024,2023-24,39.1406607,-121.6177394,Minimal
59,"Yuma, AZ",1,4/6/2024,2023-24,32.6926512,-114.6276916,Minimal
454,"Alamogordo, NM",5,4/13/2024,2023-24,32.8995325,-105.960265,Low
250,"Albertville, AL",2,4/13/2024,2023-24,34.2675937,-86.2088669,Minimal
165,"Albuquerque, NM",8,4/13/2024,2023-24,35.0843859,-106.650422,High
891,"Alexander City, AL",3,4/13/2024,2023-24,32.944012,-85.9538532,Minimal
66,"Alexandria, LA",2,4/13/2024,2023-24,31.3112936,-92.4451371,Minimal
825,"Anniston-Oxford-Jacksonville, AL",5,4/13/2024,2023-24,33.8137125,-85.7613536,Low
74,"Arcadia, FL",1,4/13/2024,2023-24,27.2158826,-81.8584164,Minimal
856,"Atmore, AL",2,4/13/2024,2023-24,31.0237921,-87.4938708,Minimal
481,"Auburn-Opelika, AL",1,4/13/2024,2023-24,32.637656,-85.3836481,Minimal
262,"Austin-Round Rock, TX",3,4/13/2024,2023-24,30.5082551,-97.678896,Minimal
928,"Baton Rouge, LA",2,4/13/2024,2023-24,30.4514677,-91.1871466,Minimal
164,"Birmingham-Hoover, AL",3,4/13/2024,2023-24,33.4053867,-86.8113781,Minimal
795,"Bogalusa, LA",1,4/13/2024,2023-24,30.7910204,-89.8486858,Minimal
8,"Brownsville-Harlingen, TX",1,4/13/2024,2023-24,26.1906306,-97.6961026,Minimal
774,"Brownwood, TX",1,4/13/2024,2023-24,31.7093197,-98.9911611,Minimal
308,"Cape Coral-Fort Myers, FL",7,4/13/2024,2023-24,26.5605279,-81.9274896,Moderate
743,"Carlsbad-Artesia, NM",3,4/13/2024,2023-24,32.4170622,-104.4723301,Minimal
610,"Clewiston, FL",3,4/13/2024,2023-24,26.7542312,-80.9336753,Minimal
753,"Clovis, NM",2,4/13/2024,2023-24,34.4047987,-103.2052272,Minimal
25,"College Station-Bryan, TX",4,4/13/2024,2023-24,30.825147,-96.4929797,Low
183,"Columbus, GA-AL",3,4/13/2024,2023-24,32.4609764,-84.9877094,Minimal
23,"Crestview-Fort Walton Beach-Destin, FL",1,4/13/2024,2023-24,30.3935337,-86.4957833,Minimal
300,"Cullman, AL",1,4/13/2024,2023-24,34.1748208,-86.8436124,Minimal
211,"Dallas-Fort Worth-Arlington, TX",3,4/13/2024,2023-24,32.735687,-97.1080656,Minimal
284,"Daphne-Fairhope-Foley, AL",1,4/13/2024,2023-24,30.4065868,-87.6835974,Minimal
139,"Decatur, AL",1,4/13/2024,2023-24,34.6059253,-86.9833417,Minimal
41,"Deltona-Daytona Beach-Ormond Beach, FL",2,4/13/2024,2023-24,29.0396219,-81.2518833,Minimal
335,"Deming, NM",2,4/13/2024,2023-24,32.2686981,-107.7586404,Minimal
397,"DeRidder, LA",2,4/13/2024,2023-24,30.8463055,-93.2890527,Minimal
415,"Dothan, AL",1,4/13/2024,2023-24,31.2233594,-85.389326,Minimal
391,"El Centro, CA",1,4/13/2024,2023-24,32.792,-115.5630514,Minimal
114,"El Paso, TX",1,4/13/2024,2023-24,31.7618778,-106.4850217,Minimal
622,"Enterprise, AL",1,4/13/2024,2023-24,31.3151708,-85.8552161,Minimal
382,"Espa̱ola, NM",1,4/13/2024,2023-24,34.9727305,-105.0323635,Minimal
320,"Eufaula, AL-GA",3,4/13/2024,2023-24,31.8912717,-85.1454876,Minimal
319,"Farmington, NM",3,4/13/2024,2023-24,36.7280583,-108.2186856,Minimal
100,"Flagstaff, AZ",2,4/13/2024,2023-24,35.1982836,-111.651302,Minimal
373,"Florence-Muscle Shoals, AL",1,4/13/2024,2023-24,34.7448112,-87.6675292,Minimal
38,"Fort Payne, AL",1,4/13/2024,2023-24,34.4442547,-85.7196893,Minimal
304,"Fort Polk South, LA",3,4/13/2024,2023-24,31.0464824,-93.2048005,Minimal
124,"Fresno, CA",5,4/13/2024,2023-24,36.7377981,-119.7871247,Low
396,"Gadsden, AL",1,4/13/2024,2023-24,34.014264,-86.0066386,Minimal
471,"Gainesville, FL",2,4/13/2024,2023-24,29.6519563,-82.324998,Minimal
513,"Grants, NM",1,4/13/2024,2023-24,35.14726,-107.8514466,Minimal
456,"Hammond, LA",2,4/13/2024,2023-24,30.5043583,-90.4611995,Minimal
690,"Hanford-Corcoran, CA",2,4/13/2024,2023-24,36.3274502,-119.6456844,Minimal
590,"Hobbs, NM",4,4/13/2024,2023-24,32.7026116,-103.1360403,Low
369,"Homosassa Springs, FL",1,4/13/2024,2023-24,28.8037059,-82.5761369,Minimal
136,"Houma-Thibodaux, LA",4,4/13/2024,2023-24,29.6014226,-90.7532809,Low
844,"Houston-The Woodlands-Sugar Land, TX",2,4/13/2024,2023-24,29.5984434,-95.6225521,Minimal
81,"Huntsville, AL",4,4/13/2024,2023-24,34.7303688,-86.5861037,Low
439,"Huntsville, TX",1,4/13/2024,2023-24,30.7235263,-95.5507771,Minimal
238,"Jacksonville, FL",3,4/13/2024,2023-24,30.3321838,-81.655651,Minimal
749,"Key West, FL",2,4/13/2024,2023-24,24.5550593,-81.7799871,Minimal
372,"Killeen-Temple, TX",1,4/13/2024,2023-24,31.1241507,-97.6982272,Minimal
501,"Lafayette, LA",2,4/13/2024,2023-24,30.2240897,-92.0198427,Minimal
455,"Lake Charles, LA",2,4/13/2024,2023-24,30.2265949,-93.2173758,Minimal
381,"Lake City, FL",4,4/13/2024,2023-24,30.1893883,-82.6394016,Low
134,"Lake Havasu City-Kingman, AZ",2,4/13/2024,2023-24,35.2143346,-113.7632828,Minimal
330,"Lakeland-Winter Haven, FL",2,4/13/2024,2023-24,28.0222435,-81.7328567,Minimal
725,"Las Cruces, NM",5,4/13/2024,2023-24,32.3199396,-106.7636538,Low
845,"Las Vegas, NM",3,4/13/2024,2023-24,35.5942137,-105.2227978,Minimal
241,"Longview, TX",1,4/13/2024,2023-24,32.5007037,-94.7404891,Minimal
741,"Los Alamos, NM",1,4/13/2024,2023-24,35.8800364,-106.3031138,Minimal
223,"Los Angeles-Long Beach-Anaheim, CA",5,4/13/2024,2023-24,33.8726016,-118.2848067,Low
324,"Madera, CA",1,4/13/2024,2023-24,36.9613356,-120.0607176,Minimal
423,"McAllen-Edinburg-Mission, TX",1,4/13/2024,2023-24,26.2336971,-98.1775638,Minimal
922,"Miami-Fort Lauderdale-West Palm Beach, FL",1,4/13/2024,2023-24,26.7144532,-80.0549456,Minimal
224,"Mobile, AL",2,4/13/2024,2023-24,30.6953657,-88.0398912,Minimal
446,"Modesto, CA",4,4/13/2024,2023-24,37.6392595,-120.9970014,Low
400,"Monroe, LA",4,4/13/2024,2023-24,32.5093109,-92.1193012,Low
167,"Montgomery, AL",5,4/13/2024,2023-24,32.3792233,-86.3077368,Low
353,"Morgan City, LA",3,4/13/2024,2023-24,29.6993748,-91.20677,Minimal
434,"Napa, CA",2,4/13/2024,2023-24,38.2975381,-122.286865,Minimal
824,"Naples-Immokalee-Marco Island, FL",2,4/13/2024,2023-24,25.9397412,-81.7075355,Minimal
356,"Natchez, MS-LA",1,4/13/2024,2023-24,31.5604442,-91.403171,Minimal
384,"Natchitoches, LA",1,4/13/2024,2023-24,31.7607195,-93.0862749,Minimal
505,"New Orleans-Metairie, LA",1,4/13/2024,2023-24,30.0019543,-90.1633887,Minimal
873,"Nogales, AZ",1,4/13/2024,2023-24,31.3403775,-110.9342532,Minimal
817,"North Port-Sarasota-Bradenton, FL",3,4/13/2024,2023-24,27.3959334,-82.5185837,Minimal
143,"Ocala, FL",1,4/13/2024,2023-24,29.1871986,-82.1400923,Minimal
402,"Okeechobee, FL",1,4/13/2024,2023-24,27.2439349,-80.8297828,Minimal
98,"Opelousas, LA",1,4/13/2024,2023-24,30.5335302,-92.081509,Minimal
903,"Orlando-Kissimmee-Sanford, FL",3,4/13/2024,2023-24,28.5828156,-81.3399414,Minimal
834,"Ozark, AL",1,4/13/2024,2023-24,31.459017,-85.640289,Minimal
316,"Palatka, FL",3,4/13/2024,2023-24,29.6485801,-81.6375819,Minimal
394,"Palm Bay-Melbourne-Titusville, FL",1,4/13/2024,2023-24,28.263933,-80.7214417,Minimal
311,"Panama City, FL",1,4/13/2024,2023-24,30.1588129,-85.6602058,Minimal
180,"Payson, AZ",5,4/13/2024,2023-24,34.2308684,-111.3251355,Low
334,"Pecos, TX",1,4/13/2024,2023-24,31.4229124,-103.4932293,Minimal
104,"Pensacola-Ferry Pass-Brent, FL",1,4/13/2024,2023-24,30.4688079,-87.2360826,Minimal
60,"Phoenix-Mesa-Scottsdale, AZ",4,4/13/2024,2023-24,33.4982289,-112.2384017,Low
776,"Portales, NM",2,4/13/2024,2023-24,34.1861922,-103.3343978,Minimal
742,"Port St. Lucie, FL",2,4/13/2024,2023-24,27.2730492,-80.3582261,Minimal
135,"Prescott, AZ",1,4/13/2024,2023-24,34.5400242,-112.4685025,Minimal
599,"Punta Gorda, FL",3,4/13/2024,2023-24,26.9297836,-82.0453664,Minimal
533,"Raymondville, TX",3,4/13/2024,2023-24,26.4814565,-97.783051,Minimal
343,"Rio Grande City, TX",1,4/13/2024,2023-24,26.3797874,-98.8203046,Minimal
273,"Riverside-San Bernardino-Ontario, CA",1,4/13/2024,2023-24,34.9592083,-116.419389,Minimal
872,"Roswell, NM",2,4/13/2024,2023-24,33.3942528,-104.5226958,Minimal
538,"Ruidoso, NM",3,4/13/2024,2023-24,33.3338601,-105.6813321,Minimal
487,"Ruston, LA",1,4/13/2024,2023-24,32.5232053,-92.637927,Minimal
55,"Sacramento--Roseville--Arden-Arcade, CA",5,4/13/2024,2023-24,38.6008071,-121.3770336,Low
123,"Safford, AZ",2,4/13/2024,2023-24,32.8339546,-109.70758,Minimal
254,"Salinas, CA",2,4/13/2024,2023-24,36.6777372,-121.6555013,Minimal
122,"San Angelo, TX",1,4/13/2024,2023-24,31.4637723,-100.4370375,Minimal
29,"San Antonio-New Braunfels, TX",1,4/13/2024,2023-24,29.4249213,-98.4930675,Minimal
230,"San Diego-Carlsbad, CA",2,4/13/2024,2023-24,33.1580933,-117.3505939,Minimal
72,"San Francisco-Oakland-Hayward, CA",6,4/13/2024,2023-24,37.6687665,-122.0809964,Moderate
109,"San Jose-Sunnyvale-Santa Clara, CA",6,4/13/2024,2023-24,37.36883,-122.0363496,Moderate
363,"Santa Cruz-Watsonville, CA",7,4/13/2024,2023-24,36.910231,-121.7568946,Moderate
595,"Santa Fe, NM",1,4/13/2024,2023-24,35.6869752,-105.937799,Minimal
215,"Santa Maria-Santa Barbara, CA",1,4/13/2024,2023-24,34.9530337,-120.4357191,Minimal
677,"Santa Rosa, CA",8,4/13/2024,2023-24,38.440429,-122.7140548,High
96,"Scottsboro, AL",1,4/13/2024,2023-24,34.6723069,-86.0341463,Minimal
828,"Sebastian-Vero Beach, FL",2,4/13/2024,2023-24,27.6386434,-80.3972736,Minimal
184,"Sebring, FL",4,4/13/2024,2023-24,27.495592,-81.440907,Low
112,"Selma, AL",1,4/13/2024,2023-24,32.4073589,-87.0211007,Minimal
639,"Sherman-Denison, TX",2,4/13/2024,2023-24,33.6704808,-96.6101496,Minimal
684,"Show Low, AZ",2,4/13/2024,2023-24,34.2542084,-110.0298327,Minimal
107,"Shreveport-Bossier City, LA",10,4/13/2024,2023-24,32.5159852,-93.7321228,High
525,"Sierra Vista-Douglas, AZ",3,4/13/2024,2023-24,31.828458,-109.949686,Minimal
80,"Silver City, NM",1,4/13/2024,2023-24,32.770075,-108.280326,Minimal
269,"Sonora, CA",2,4/13/2024,2023-24,37.9829496,-120.3821724,Minimal
445,"Stockton-Lodi, CA",3,4/13/2024,2023-24,38.1400398,-121.2689599,Minimal
263,"Talladega-Sylacauga, AL",1,4/13/2024,2023-24,33.1731716,-86.2516406,Minimal
191,"Tallahassee, FL",4,4/13/2024,2023-24,30.4381828,-84.2806235,Low
649,"Tampa-St. Petersburg-Clearwater, FL",2,4/13/2024,2023-24,28.274347,-82.3885783,Minimal
246,"Taos, NM",4,4/13/2024,2023-24,36.4072134,-105.5733788,Low
91,"The Villages, FL",3,4/13/2024,2023-24,28.927019,-82.0037608,Minimal
268,"Troy, AL",3,4/13/2024,2023-24,31.8087678,-85.969951,Minimal
512,"Tucson, AZ",1,4/13/2024,2023-24,32.2539787,-110.9741769,Minimal
30,"Tuscaloosa, AL",4,4/13/2024,2023-24,33.2098407,-87.5691735,Low
407,"Vallejo-Fairfield, CA",5,4/13/2024,2023-24,38.2562125,-121.9280928,Low
460,"Valley, AL",4,4/13/2024,2023-24,32.8187406,-85.1793852,Low
409,"Victoria, TX",1,4/13/2024,2023-24,28.8052674,-97.0035982,Minimal
642,"Waco, TX",1,4/13/2024,2023-24,31.549333,-97.1466695,Minimal
907,"Wauchula, FL",1,4/13/2024,2023-24,27.5472589,-81.8114715,Minimal
108,"Yuba City, CA",2,4/13/2024,2023-24,39.1406607,-121.6177394,Minimal
59,"Yuma, AZ",1,4/13/2024,2023-24,32.6926512,-114.6276916,Minimal
454,"Alamogordo, NM",4,4/20/2024,2023-24,32.8995325,-105.960265,Low
250,"Albertville, AL",2,4/20/2024,2023-24,34.2675937,-86.2088669,Minimal
165,"Albuquerque, NM",6,4/20/2024,2023-24,35.0843859,-106.650422,Moderate
891,"Alexander City, AL",3,4/20/2024,2023-24,32.944012,-85.9538532,Minimal
66,"Alexandria, LA",1,4/20/2024,2023-24,31.3112936,-92.4451371,Minimal
825,"Anniston-Oxford-Jacksonville, AL",4,4/20/2024,2023-24,33.8137125,-85.7613536,Low
74,"Arcadia, FL",2,4/20/2024,2023-24,27.2158826,-81.8584164,Minimal
856,"Atmore, AL",2,4/20/2024,2023-24,31.0237921,-87.4938708,Minimal
481,"Auburn-Opelika, AL",1,4/20/2024,2023-24,32.637656,-85.3836481,Minimal
262,"Austin-Round Rock, TX",2,4/20/2024,2023-24,30.5082551,-97.678896,Minimal
928,"Baton Rouge, LA",1,4/20/2024,2023-24,30.4514677,-91.1871466,Minimal
164,"Birmingham-Hoover, AL",2,4/20/2024,2023-24,33.4053867,-86.8113781,Minimal
795,"Bogalusa, LA",1,4/20/2024,2023-24,30.7910204,-89.8486858,Minimal
8,"Brownsville-Harlingen, TX",2,4/20/2024,2023-24,26.1906306,-97.6961026,Minimal
774,"Brownwood, TX",2,4/20/2024,2023-24,31.7093197,-98.9911611,Minimal
308,"Cape Coral-Fort Myers, FL",6,4/20/2024,2023-24,26.5605279,-81.9274896,Moderate
743,"Carlsbad-Artesia, NM",2,4/20/2024,2023-24,32.4170622,-104.4723301,Minimal
610,"Clewiston, FL",1,4/20/2024,2023-24,26.7542312,-80.9336753,Minimal
753,"Clovis, NM",2,4/20/2024,2023-24,34.4047987,-103.2052272,Minimal
25,"College Station-Bryan, TX",4,4/20/2024,2023-24,30.825147,-96.4929797,Low
183,"Columbus, GA-AL",1,4/20/2024,2023-24,32.4609764,-84.9877094,Minimal
23,"Crestview-Fort Walton Beach-Destin, FL",1,4/20/2024,2023-24,30.3935337,-86.4957833,Minimal
300,"Cullman, AL",2,4/20/2024,2023-24,34.1748208,-86.8436124,Minimal
211,"Dallas-Fort Worth-Arlington, TX",2,4/20/2024,2023-24,32.735687,-97.1080656,Minimal
284,"Daphne-Fairhope-Foley, AL",1,4/20/2024,2023-24,30.4065868,-87.6835974,Minimal
139,"Decatur, AL",2,4/20/2024,2023-24,34.6059253,-86.9833417,Minimal
41,"Deltona-Daytona Beach-Ormond Beach, FL",1,4/20/2024,2023-24,29.0396219,-81.2518833,Minimal
335,"Deming, NM",1,4/20/2024,2023-24,32.2686981,-107.7586404,Minimal
397,"DeRidder, LA",1,4/20/2024,2023-24,30.8463055,-93.2890527,Minimal
415,"Dothan, AL",1,4/20/2024,2023-24,31.2233594,-85.389326,Minimal
391,"El Centro, CA",1,4/20/2024,2023-24,32.792,-115.5630514,Minimal
114,"El Paso, TX",1,4/20/2024,2023-24,31.7618778,-106.4850217,Minimal
622,"Enterprise, AL",1,4/20/2024,2023-24,31.3151708,-85.8552161,Minimal
382,"Espa̱ola, NM",2,4/20/2024,2023-24,34.9727305,-105.0323635,Minimal
320,"Eufaula, AL-GA",3,4/20/2024,2023-24,31.8912717,-85.1454876,Minimal
319,"Farmington, NM",1,4/20/2024,2023-24,36.7280583,-108.2186856,Minimal
100,"Flagstaff, AZ",4,4/20/2024,2023-24,35.1982836,-111.651302,Low
373,"Florence-Muscle Shoals, AL",1,4/20/2024,2023-24,34.7448112,-87.6675292,Minimal
38,"Fort Payne, AL",1,4/20/2024,2023-24,34.4442547,-85.7196893,Minimal
304,"Fort Polk South, LA",1,4/20/2024,2023-24,31.0464824,-93.2048005,Minimal
124,"Fresno, CA",3,4/20/2024,2023-24,36.7377981,-119.7871247,Minimal
396,"Gadsden, AL",1,4/20/2024,2023-24,34.014264,-86.0066386,Minimal
471,"Gainesville, FL",3,4/20/2024,2023-24,29.6519563,-82.324998,Minimal
513,"Grants, NM",2,4/20/2024,2023-24,35.14726,-107.8514466,Minimal
456,"Hammond, LA",1,4/20/2024,2023-24,30.5043583,-90.4611995,Minimal
690,"Hanford-Corcoran, CA",2,4/20/2024,2023-24,36.3274502,-119.6456844,Minimal
590,"Hobbs, NM",3,4/20/2024,2023-24,32.7026116,-103.1360403,Minimal
369,"Homosassa Springs, FL",1,4/20/2024,2023-24,28.8037059,-82.5761369,Minimal
136,"Houma-Thibodaux, LA",1,4/20/2024,2023-24,29.6014226,-90.7532809,Minimal
844,"Houston-The Woodlands-Sugar Land, TX",1,4/20/2024,2023-24,29.5984434,-95.6225521,Minimal
81,"Huntsville, AL",2,4/20/2024,2023-24,34.7303688,-86.5861037,Minimal
439,"Huntsville, TX",1,4/20/2024,2023-24,30.7235263,-95.5507771,Minimal
238,"Jacksonville, FL",2,4/20/2024,2023-24,30.3321838,-81.655651,Minimal
749,"Key West, FL",1,4/20/2024,2023-24,24.5550593,-81.7799871,Minimal
372,"Killeen-Temple, TX",1,4/20/2024,2023-24,31.1241507,-97.6982272,Minimal
501,"Lafayette, LA",1,4/20/2024,2023-24,30.2240897,-92.0198427,Minimal
455,"Lake Charles, LA",1,4/20/2024,2023-24,30.2265949,-93.2173758,Minimal
381,"Lake City, FL",1,4/20/2024,2023-24,30.1893883,-82.6394016,Minimal
134,"Lake Havasu City-Kingman, AZ",3,4/20/2024,2023-24,35.2143346,-113.7632828,Minimal
330,"Lakeland-Winter Haven, FL",2,4/20/2024,2023-24,28.0222435,-81.7328567,Minimal
11,"Laredo, TX",1,4/20/2024,2023-24,27.5035613,-99.5075519,Minimal
725,"Las Cruces, NM",4,4/20/2024,2023-24,32.3199396,-106.7636538,Low
845,"Las Vegas, NM",1,4/20/2024,2023-24,35.5942137,-105.2227978,Minimal
241,"Longview, TX",1,4/20/2024,2023-24,32.5007037,-94.7404891,Minimal
